Gene_ID,B16_antiXBH25_08,B16_antiXBH25_17,B16_antiXBH25_19,B16_ctrl_10,B16_ctrl_11,B16_ctrl_22,CT26_antiXBH25_03,CT26_antiXBH25_21,CT26_antiXBH25_46,CT26_ctrl_04,CT26_ctrl_12,CT26_ctrl_27,CT26_ctrl_34,CT26_ctrl_39,CT26_ctrl_41,LLC_antiXBH25_35,LLC_antiXBH25_43,LLC_antiXBH25_54,LLC_ctrl_29,LLC_ctrl_39,LLC_ctrl_42,EMT6_antiXBH25_4,EMT6_antiXBH25_5,EMT6_antiXBH25_6,EMT6_isotype-ctrl_1,EMT6_isotype-ctrl_3,EMT6_isotype-ctrl_7
Uhrf2,29.48,17.97,15.79,6.88,9.62,12.9,17.46,19.45,27.06,25.0,18.94,30.46,19.87,27.83,23.38,14.26,14.91,18.85,17.41,15.45,18.35,87.85,86.39,94.7,123.6,115.34,86.37
Rgs21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tnfrsf22,7.87,9.0,11.22,12.41,8.25,9.1,70.09,69.11,46.71,40.8,55.78,51.33,51.01,27.05,73.56,31.0,33.18,24.01,18.9,21.63,16.22,11.02,11.05,14.86,19.23,18.59,9.92
Ppp2r2b,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.13,0.06,0.13,0.0,0.0,0.07
Gltp,44.34,42.21,40.79,34.4,29.59,34.98,50.67,62.37,48.63,44.76,44.54,35.37,40.98,57.19,54.4,68.17,67.12,60.38,75.95,77.12,69.16,32.16,31.12,26.43,19.08,25.91,49.43
Gm27392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uts2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ddi1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0
Hcrtr2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trmt112,84.29,88.64,92.91,58.45,92.41,59.6,129.61,143.56,133.01,141.88,149.41,131.38,131.42,165.94,169.89,136.16,148.13,136.54,152.96,174.15,151.67,123.29,124.75,116.27,117.0,121.95,108.17
Smpdl3b,10.54,9.13,9.15,3.91,3.03,6.99,1.57,5.29,3.8,3.09,3.07,2.38,3.22,2.19,2.34,20.33,19.7,18.82,17.81,21.47,23.59,31.42,36.62,23.35,10.73,14.04,11.97
Timm29,15.92,13.0,11.67,9.94,9.83,11.92,11.66,14.01,16.18,10.0,14.75,12.46,9.32,12.1,15.7,21.6,24.09,22.43,24.23,26.09,24.99,20.91,17.96,16.82,17.64,17.55,16.24
Tank,33.82,18.77,15.76,15.07,14.1,17.64,46.87,45.76,43.79,41.99,36.97,47.61,51.44,44.26,44.51,41.66,42.04,38.02,31.71,28.46,33.95,55.66,59.63,53.25,66.55,61.29,47.32
Pbdc1,77.9,46.11,48.93,36.03,53.62,46.77,28.3,29.03,35.78,27.88,28.15,30.5,28.66,29.82,29.2,35.51,39.94,36.69,35.77,37.73,41.77,28.47,32.6,34.33,36.71,33.52,31.21
Gm22682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prl4a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dlgap5,23.81,12.87,10.56,8.07,6.19,12.88,32.17,28.53,37.07,34.42,25.55,27.53,30.05,31.44,25.78,28.87,22.09,22.26,21.5,20.1,21.42,17.96,22.59,23.13,19.07,27.66,18.51
Svs3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vmn2r108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cd109,28.62,17.57,12.15,25.79,24.03,19.37,14.31,13.93,20.94,15.25,10.82,12.74,11.84,13.43,14.1,33.89,31.13,29.85,41.55,34.16,33.36,8.35,13.25,16.19,19.47,22.56,17.62
B3galt4,1.89,1.65,2.76,1.12,2.38,2.15,1.27,1.97,2.17,1.63,1.36,1.78,0.94,1.81,3.28,1.45,0.82,1.62,2.83,2.56,2.41,3.26,3.35,1.58,2.33,1.81,3.23
Mir7050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tfec,1.12,0.4,0.17,0.4,0.16,0.36,3.64,3.65,4.09,4.31,1.77,1.19,3.03,2.12,3.66,4.41,3.75,4.15,3.94,5.98,7.58,2.56,3.14,5.76,3.65,5.53,16.09
Pgp,56.35,51.27,52.08,76.09,204.39,75.86,9.58,15.81,18.21,13.59,21.64,15.2,11.41,14.33,19.88,17.54,18.11,20.38,24.26,29.49,18.93,31.62,34.44,29.85,29.09,31.39,32.38
Zfand4,2.49,0.85,1.37,1.75,2.33,3.39,11.33,9.76,8.31,11.05,6.83,5.57,7.83,7.99,4.73,3.92,3.9,4.68,4.11,5.4,4.81,4.61,5.24,7.35,9.11,9.48,6.16
Fam83c,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.02,0.03,0.1,0.03,0.0,0.02,0.04,0.0,0.07,0.03,0.13,0.07,0.12,0.22,0.0,0.09,0.22,0.07,0.03,0.0
Olfr282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgap3,4.27,4.6,5.79,5.76,6.2,7.01,3.46,2.83,2.84,2.13,2.38,2.51,1.36,2.56,2.26,2.67,2.56,4.21,5.88,4.03,5.17,4.02,3.27,3.22,2.79,2.55,3.37
Gm25407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nt5dc1,12.44,7.35,6.73,6.82,7.09,9.96,7.65,8.42,9.08,5.32,4.83,5.05,6.18,5.22,7.2,10.78,8.4,12.76,13.22,13.05,14.54,8.59,9.22,10.21,8.77,9.53,10.95
Arhgap20os,0.71,0.07,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
Slc38a1,91.75,59.26,48.65,48.29,33.7,56.94,2.38,2.94,3.78,2.07,2.36,2.22,2.5,3.31,2.71,25.22,20.79,15.93,15.22,20.72,19.81,1.66,1.79,2.65,2.27,2.85,3.89
Gm23749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam222a,1.27,0.99,0.85,1.17,1.09,2.26,0.0,0.13,0.0,0.0,0.04,0.08,0.09,0.16,0.0,0.0,0.11,0.03,0.17,0.07,0.07,0.0,0.08,0.0,0.0,0.13,0.05
Olfr652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ankle2,9.1,5.43,4.76,5.01,5.72,8.21,15.63,16.96,20.85,14.61,13.37,16.72,13.91,14.3,19.5,14.39,12.55,13.96,14.1,14.88,11.6,9.87,12.26,12.58,19.65,17.37,17.22
Bspry,0.06,0.14,0.14,0.0,0.0,0.0,0.33,1.07,1.02,0.25,0.44,0.37,0.34,0.28,0.85,0.43,0.57,0.37,0.55,0.19,0.32,0.87,0.34,0.72,0.2,0.19,0.65
Stmnd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.11
Pet117,0.0,0.0,0.0,0.0,1.53,0.0,3.54,0.28,0.0,0.0,1.37,0.0,0.55,0.92,0.19,2.32,2.48,0.0,0.0,0.0,0.0,4.32,0.71,3.84,0.0,1.85,2.27
Olfr77,0.03,0.02,0.14,0.04,0.1,0.04,0.04,0.02,0.03,0.11,0.1,0.18,0.12,0.11,0.03,0.04,0.1,0.01,0.09,0.06,0.05,0.13,0.04,0.06,0.16,0.01,0.08
Olfr848-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm27868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1038-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp26b1,4.96,1.09,3.44,5.88,7.61,12.92,3.39,2.43,4.76,2.86,1.09,1.62,0.81,1.75,3.75,0.37,0.69,0.95,1.28,0.55,0.6,1.0,0.77,2.08,0.8,1.34,2.09
Gm22783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coa6,14.47,11.84,11.27,7.12,9.13,16.21,20.63,14.91,15.89,14.7,18.79,13.49,14.08,19.08,16.71,11.55,11.23,17.41,14.68,19.99,15.42,30.98,25.62,26.67,27.18,23.67,32.2
Gm6096,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.41,0.45,0.0,0.58,0.52,0.0,0.0,0.0,0.0
Jam2,2.88,1.87,1.12,4.15,8.72,4.29,2.75,1.41,1.66,1.27,0.85,1.34,1.35,0.59,1.34,2.16,2.76,4.0,3.23,2.64,2.51,3.47,3.32,1.61,4.8,2.32,6.21
Gja6,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.1,0.0,0.21,0.05,0.06,0.0,0.04,0.22,0.05,0.0,0.05,0.0,0.0,0.0,0.34,0.12,0.0,0.0,0.13,0.07
Lins1,6.93,2.74,2.86,3.46,5.11,5.52,7.0,10.12,8.76,6.66,4.81,6.62,6.3,7.0,10.1,5.92,6.51,4.97,5.46,7.46,6.61,8.28,5.38,5.26,5.29,8.33,3.44
Gtf2e1,12.86,6.55,6.98,6.45,6.55,7.67,8.32,9.06,10.27,9.51,10.29,11.31,9.88,9.3,10.69,11.21,9.5,9.63,12.36,9.87,10.75,8.65,10.0,10.96,12.25,12.55,8.56
Gm25895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Defa-ps5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp21a2-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
Upf3b,26.33,6.07,6.79,16.78,18.4,21.32,33.6,33.3,32.31,28.79,26.19,30.41,32.13,26.85,34.19,66.64,68.56,55.74,52.81,50.26,60.13,14.4,17.21,17.13,16.76,15.6,13.8
Krt32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tdg-ps,0.04,0.03,0.0,0.02,0.03,0.0,0.41,0.25,0.95,0.64,0.77,0.7,0.1,0.65,1.09,0.04,0.0,0.0,0.0,0.04,0.0,3.56,2.48,2.26,2.64,2.96,2.14
Gm24222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm27595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhlrc1,0.17,0.07,0.0,0.03,0.0,0.26,0.04,0.0,0.1,0.0,0.05,0.15,0.0,0.08,0.1,0.28,0.0,0.22,0.12,0.17,0.09,0.58,0.32,0.11,0.25,0.17,0.86
Amigo1,0.37,0.46,0.41,0.67,1.13,0.87,1.71,2.02,3.63,2.02,2.73,3.15,1.36,2.69,2.49,4.58,5.43,6.57,6.08,6.18,4.66,1.47,1.39,1.67,1.84,1.98,3.18
Stx3,11.11,5.76,5.24,4.77,5.46,5.74,4.34,3.6,4.5,2.87,3.79,4.41,4.32,3.1,4.6,9.02,6.06,5.76,5.37,8.09,6.77,16.26,17.22,13.32,16.59,13.08,11.79
Plekhf2,14.9,9.0,7.28,7.92,8.95,9.58,7.51,9.17,11.6,6.63,6.77,7.58,7.86,8.61,8.53,13.54,11.87,11.19,11.29,11.49,12.01,12.99,14.89,12.94,10.76,10.57,12.84
Olfr1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tbpl1,23.7,12.67,13.54,9.54,15.67,15.59,21.12,34.25,34.43,34.16,28.75,30.61,24.17,27.54,46.96,23.15,21.15,17.75,25.82,23.55,21.69,48.04,47.97,41.64,53.32,54.05,35.77
Gm24118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prap1,0.0,0.0,0.37,0.16,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.35,0.0,0.0
Olfr1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnajc22,13.81,10.12,10.37,11.0,13.11,15.09,9.45,10.56,15.14,12.62,13.35,11.44,7.65,11.85,12.46,7.52,6.16,8.8,10.39,7.99,9.13,6.19,6.57,10.99,13.18,11.06,7.81
Cyld,11.34,8.73,7.08,5.65,4.31,6.59,18.79,23.17,22.17,16.02,16.93,19.64,18.95,17.41,17.23,14.85,13.92,17.2,13.94,12.16,14.48,25.72,28.0,25.73,22.28,27.97,20.41
Rbm19,22.71,18.97,27.9,9.29,11.07,16.47,8.06,10.66,17.95,11.9,10.91,8.2,10.84,14.51,19.07,8.66,6.33,8.27,9.58,12.02,9.4,17.73,14.94,14.06,13.24,14.89,16.04
Gm22513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv3-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cdh19,17.02,5.51,4.71,8.59,12.78,12.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.09,0.0,0.07,0.0,0.0
Zc3h7a,50.32,14.44,11.16,13.3,30.38,37.11,141.3,130.13,139.15,107.93,92.38,110.95,128.67,98.58,106.86,168.03,155.38,175.25,129.42,147.33,173.15,96.33,116.87,96.77,112.23,104.17,68.22
Tril,0.43,0.16,0.24,0.14,0.1,0.3,0.02,0.02,0.13,0.04,0.06,0.0,0.08,0.01,0.04,1.17,1.24,2.08,1.99,1.42,1.3,0.12,0.13,0.02,0.15,0.14,0.54
Rbm10,31.08,28.84,27.65,11.29,11.68,22.32,25.46,25.54,26.53,23.51,23.68,21.58,19.65,19.47,26.17,35.96,33.93,35.12,37.54,41.32,38.35,18.57,18.26,17.82,20.03,17.5,16.7
Zbtb11os1,2.88,2.13,2.54,3.85,6.48,4.15,1.34,1.88,2.07,1.73,1.65,0.89,0.69,1.38,2.36,1.37,0.56,0.89,1.66,1.72,1.83,2.71,1.96,1.43,1.31,0.45,2.74
Olfr1088-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ap4m1,9.88,4.62,3.4,3.51,6.6,8.14,20.45,20.62,22.9,19.59,19.35,19.43,13.36,16.42,20.9,11.22,11.73,13.75,16.65,14.79,14.92,23.8,20.32,26.8,30.5,22.41,17.3
Vmn1r-ps10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tspan18,0.94,0.29,0.48,0.36,0.18,0.45,0.33,0.25,0.39,0.21,0.15,0.17,0.16,0.32,0.31,0.21,0.14,0.76,1.87,1.25,1.08,0.56,0.44,0.13,0.8,1.12,1.14
Fuk,4.35,3.36,4.22,3.62,4.46,5.2,1.19,1.57,1.59,1.18,1.89,1.28,0.98,1.45,1.96,3.5,2.76,3.64,4.57,4.34,3.56,5.57,6.04,5.67,5.02,4.71,3.82
Rab3a,19.71,15.43,12.62,48.2,41.43,44.94,8.98,8.46,9.28,6.89,6.19,8.41,7.11,8.0,8.14,3.56,2.17,2.24,4.96,2.63,2.82,3.01,4.26,2.94,3.33,2.81,7.18
Gm27301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-Tt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir8101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt222,0.0,0.0,0.04,0.0,0.0,0.11,0.0,0.03,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.03,0.54,0.14,0.15,0.2,0.0,0.08,0.0,0.0,0.2,0.18
Olfr676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ccl27b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cdca3,148.1,88.58,117.59,63.06,74.39,104.99,89.64,81.48,78.65,96.08,69.22,75.29,98.59,84.24,66.74,69.4,72.17,81.45,68.92,78.24,66.49,48.7,50.15,56.79,50.26,52.84,42.43
Aldh1a3,1.98,0.74,1.3,6.09,8.06,5.24,0.03,0.34,0.32,0.12,0.18,0.0,0.13,0.02,0.03,0.17,0.22,0.14,0.28,0.17,0.03,3.88,0.91,0.87,0.24,0.11,2.27
Ap2b1,71.37,55.52,52.62,51.3,42.62,56.59,39.2,43.59,50.23,37.14,35.49,36.65,30.04,35.95,44.12,40.8,38.49,38.66,54.52,47.0,44.67,44.48,45.87,48.9,60.1,64.02,53.46
Bmi1,67.38,50.51,42.98,33.75,28.59,43.06,91.1,80.39,84.35,76.55,77.67,98.2,90.74,76.51,80.09,63.47,67.02,83.05,71.46,66.38,67.87,66.23,72.04,71.12,77.43,76.76,57.64
Mir6341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hjurp,71.02,37.49,33.69,26.8,27.2,47.45,112.7,106.0,130.01,90.41,102.12,101.38,88.61,102.62,95.28,175.26,162.58,162.36,169.36,173.08,189.39,74.66,66.16,53.43,72.69,68.75,43.21
Slc18a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eno4,0.1,0.0,0.0,0.0,0.0,0.0,0.26,0.12,0.3,0.18,0.06,0.1,0.1,0.0,0.13,0.09,0.0,0.0,0.05,0.0,0.05,0.49,1.01,0.45,0.53,0.28,0.42
Olfr1417,0.69,0.2,0.11,0.08,0.49,0.39,0.04,0.0,0.05,0.05,0.0,0.0,0.12,0.0,0.13,0.11,0.15,0.0,0.0,0.0,0.23,0.0,0.05,0.0,0.06,0.17,0.06
Mir5117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ccdc8,0.35,0.33,0.25,0.27,0.44,0.61,0.13,0.04,0.02,0.1,0.0,0.09,0.09,0.03,0.19,0.07,0.06,0.0,0.11,0.04,0.06,0.21,0.36,0.13,0.34,0.29,1.02
Gm24789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
